generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1768834156-kG07CHmhtRwwoBiRkoao,2026-01-19 14:49:16.586,0.020919,0.02,,0,0.000928,5986,51,0,openai/gpt-4o-mini,OpenAI,standard,false,true,1f14e597-90b3-4bbd-8d45-25205ed5f05b,stop,stop,1880,677,Dify.AI,pisarz
gen-1768834152-YX3WrvMuvJ7jOy1S4YJM,2026-01-19 14:49:12.501,0.020908,0.02,,0,0.000917,5902,54,0,openai/gpt-4o-mini,OpenAI,standard,false,true,1f14e597-90b3-4bbd-8d45-25205ed5f05b,stop,stop,2502,1052,Dify.AI,pisarz
gen-1768834152-fHHXub0GV2UiAEhbKiUl,2026-01-19 14:49:12.488,0.020944,0.02,,0,0.000954,6174,47,0,openai/gpt-4o-mini,OpenAI,standard,false,true,1f14e597-90b3-4bbd-8d45-25205ed5f05b,stop,stop,2274,881,Dify.AI,pisarz
gen-1768834152-SflEZ081NTNihpj3w4Jl,2026-01-19 14:49:12.488,0.020907,0.02,,0,0.000917,5918,49,0,openai/gpt-4o-mini,OpenAI,standard,false,true,1f14e597-90b3-4bbd-8d45-25205ed5f05b,stop,stop,2356,825,Dify.AI,pisarz
gen-1768834152-wUjniQYZsqaAsv9J4GSC,2026-01-19 14:49:12.457,0.020908,0.02,,0,0.000917,5918,50,0,openai/gpt-4o-mini,OpenAI,standard,false,true,1f14e597-90b3-4bbd-8d45-25205ed5f05b,stop,stop,2146,750,Dify.AI,pisarz
gen-1768834152-iN2XOHGBGEi2sDnrzbiz,2026-01-19 14:49:12.416,0.020945,0.02,,0,0.000954,6174,48,0,openai/gpt-4o-mini,OpenAI,standard,false,true,1f14e597-90b3-4bbd-8d45-25205ed5f05b,stop,stop,2452,1051,Dify.AI,pisarz
gen-1768834152-fMZYR2kIcEoFttcMKair,2026-01-19 14:49:12.400,0.020943,0.02,,0,0.000953,6174,45,0,openai/gpt-4o-mini,OpenAI,standard,false,true,1f14e597-90b3-4bbd-8d45-25205ed5f05b,stop,stop,2279,944,Dify.AI,pisarz
gen-1768834148-A3ZXVhjJkgpgQFkEG6Kn,2026-01-19 14:49:08.911,0.021,0.02,,0,0.00101,6594,36,0,openai/gpt-4o-mini,OpenAI,standard,false,true,1f14e597-90b3-4bbd-8d45-25205ed5f05b,stop,stop,1796,671,Dify.AI,pisarz
gen-1768834146-Fv1pOXL4RPObrJBMAmRD,2026-01-19 14:49:05.853,0.020832,0.02,,0,0.00084,5468,34,0,openai/gpt-4o-mini,OpenAI,standard,false,true,1f14e597-90b3-4bbd-8d45-25205ed5f05b,stop,stop,1803,656,Dify.AI,pisarz
gen-1768834146-noI7t89xcPiwcQcyLclP,2026-01-19 14:49:05.844,0.021003,0.02,,0,0.001013,6594,41,0,openai/gpt-4o-mini,OpenAI,standard,false,true,1f14e597-90b3-4bbd-8d45-25205ed5f05b,stop,stop,1645,640,Dify.AI,pisarz
gen-1768834146-mhvUGGkWKCW9xSMYGaIT,2026-01-19 14:49:05.841,0.020904,0.02,,0,0.000913,5954,34,0,openai/gpt-4o-mini,OpenAI,standard,false,true,1f14e597-90b3-4bbd-8d45-25205ed5f05b,stop,stop,1526,620,Dify.AI,pisarz
gen-1768834146-h1pnrwPmv4IONgeuBh8b,2026-01-19 14:49:05.807,0.020826,0.02,,0,0.000834,5391,43,0,openai/gpt-4o-mini,OpenAI,standard,false,true,1f14e597-90b3-4bbd-8d45-25205ed5f05b,stop,stop,1367,636,Dify.AI,pisarz
gen-1768834146-9yNA0Kyz66yjwFdtqBKk,2026-01-19 14:49:05.797,0.020976,0.02,,0,0.000986,6430,37,0,openai/gpt-4o-mini,OpenAI,standard,false,true,1f14e597-90b3-4bbd-8d45-25205ed5f05b,stop,stop,2262,766,Dify.AI,pisarz
gen-1768834146-hX9PnUoBs5IdBvElacN5,2026-01-19 14:49:05.790,0.020856,0.02,,0,0.000865,5603,42,0,openai/gpt-4o-mini,OpenAI,standard,false,true,1f14e597-90b3-4bbd-8d45-25205ed5f05b,stop,stop,1950,584,Dify.AI,pisarz
gen-1768834141-L135wajCD97TmUOzkC5P,2026-01-19 14:49:01.281,0.022167,0.02,,0,0.002188,10557,1009,0,openai/gpt-4o-mini,OpenAI,standard,false,true,1f14e597-90b3-4bbd-8d45-25205ed5f05b,stop,stop,26967,753,Dify.AI,pisarz
gen-1768834141-AhOsNaYL2zHWP2Jy3kAa,2026-01-19 14:49:01.263,0.021073,0.02,,0,0.001084,6884,87,0,openai/gpt-4o-mini,OpenAI,standard,false,true,1f14e597-90b3-4bbd-8d45-25205ed5f05b,stop,stop,2641,593,Dify.AI,pisarz
gen-1768833970-zyuyXeOpf9wrkfMOH3wo,2026-01-19 14:46:10.663,0.020686,0.02,,0,0.000693,4602,5,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,772,671,Dify.AI,pisarz
gen-1768833969-3F70oQJ0Fuu4LKDQy8oj,2026-01-19 14:46:09.450,0.020978,0.02,,0,0.000988,6290,75,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2564,643,Dify.AI,pisarz
gen-1768833965-39DHUExKDKpcPCRT7zfl,2026-01-19 14:46:05.370,0.020568,0.02,,0,0.000574,3780,12,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,908,686,Dify.AI,pisarz
gen-1768833965-QI3PBkijd5k4p0bpy6Xo,2026-01-19 14:46:05.025,0.020632,0.02,,0,0.000638,4173,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1105,601,Dify.AI,pisarz
gen-1768833964-mdLTKwwlwDQg2xpdIsFM,2026-01-19 14:46:04.878,0.020617,0.02,,0,0.000624,4113,12,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,730,639,Dify.AI,pisarz
gen-1768833964-n5JVSaRbZyKKRE4bdHFn,2026-01-19 14:46:04.869,0.020588,0.02,,0,0.000594,3880,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1208,693,Dify.AI,pisarz
gen-1768833962-8KUhu9ft7AndUpxQphHz,2026-01-19 14:46:02.425,0.020581,0.02,,0,0.000587,3832,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1139,507,Dify.AI,pisarz
gen-1768833962-k0UtQweIZD4HEPitPJtj,2026-01-19 14:46:02.406,0.020596,0.02,,0,0.000602,3932,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1086,706,Dify.AI,pisarz
gen-1768833962-NYSuScGmTYmnJHoLtt4X,2026-01-19 14:46:02.406,0.020583,0.02,,0,0.000589,3880,12,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,794,627,Dify.AI,pisarz
gen-1768833962-tAsT6OUBpxLREZVoRscQ,2026-01-19 14:46:02.367,0.020591,0.02,,0,0.000597,3900,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1282,739,Dify.AI,pisarz
gen-1768833962-doGpn3tAPyzI1jNvpX9l,2026-01-19 14:46:02.340,0.020588,0.02,,0,0.000594,3880,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1063,611,Dify.AI,pisarz
gen-1768833962-KRy33eTN0kEtUMZ76qWC,2026-01-19 14:46:02.328,0.020606,0.02,,0,0.000612,4033,12,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,731,573,Dify.AI,pisarz
gen-1768833955-ZhO5IA6gZbvR1hT1gTMg,2026-01-19 14:45:55.051,0.020795,0.02,,0,0.000803,5094,66,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,4996,2948,Dify.AI,pisarz
gen-1768833955-VvInnwvaGlpDrMDFUBmi,2026-01-19 14:45:55.008,0.020795,0.02,,0,0.000803,5094,66,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,4873,2781,Dify.AI,pisarz
gen-1768833954-psbRZdkDmRzwxJIngNeB,2026-01-19 14:45:54.756,0.020795,0.02,,0,0.000803,5094,66,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2497,745,Dify.AI,pisarz
gen-1768833954-P242acc6pzxw01fRDybU,2026-01-19 14:45:54.417,0.020791,0.02,,0,0.000799,5094,59,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,4549,2729,Dify.AI,pisarz
gen-1768833950-KHXmL66jAjYbltYmW0rB,2026-01-19 14:45:50.575,0.020795,0.02,,0,0.000803,5094,66,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2930,650,Dify.AI,pisarz
gen-1768833950-P8nsU1yhLeumaDiowMFK,2026-01-19 14:45:50.568,0.020791,0.02,,0,0.000799,5094,59,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2453,806,Dify.AI,pisarz
gen-1768833950-Fk5KiAVOcQxgLZSzqqVY,2026-01-19 14:45:50.558,0.020788,0.02,,0,0.000796,5094,54,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2243,584,Dify.AI,pisarz
gen-1768833950-Ao11etKI2dZMEpquTYdF,2026-01-19 14:45:50.555,0.020782,0.02,,0,0.00079,5099,43,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2185,673,Dify.AI,pisarz
gen-1768833950-PcCQw9hnra9eC42sFo8n,2026-01-19 14:45:50.504,0.0208,0.02,,0,0.000808,5094,74,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2278,701,Dify.AI,pisarz
gen-1768833950-VPeyLBynKJLPPLxV8UKE,2026-01-19 14:45:50.492,0.0208,0.02,,0,0.000808,5094,74,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2722,699,Dify.AI,pisarz
gen-1768833943-FZ4MpT9KfXssvhmR9pKQ,2026-01-19 14:45:43.509,0.020751,0.02,,0,0.000758,4895,41,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2820,1448,Dify.AI,pisarz
gen-1768833943-XDmPGtfcsuMt10Sf06Aq,2026-01-19 14:45:43.250,0.020746,0.02,,0,0.000754,4895,33,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,3893,2784,Dify.AI,pisarz
gen-1768833943-1tAUXgTGUANDpIw6LTvI,2026-01-19 14:45:43.189,0.020745,0.02,,0,0.000752,4895,31,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2271,1295,Dify.AI,pisarz
gen-1768833943-ghii0TbTqM9dFpftTwVE,2026-01-19 14:45:42.989,0.020739,0.02,,0,0.000746,4859,30,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2348,1357,Dify.AI,pisarz
gen-1768833933-9N3DDx57yNzRqNHTWFkm,2026-01-19 14:45:33.845,0.02075,0.02,,0,0,4895,39,0,openai/gpt-4o-mini,Azure,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1163,1074,Dify.AI,pisarz
gen-1768833933-nWfkP1tnbTFwTr3cNlCE,2026-01-19 14:45:33.831,0.020745,0.02,,0,0.000752,4895,31,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,7816,6790,Dify.AI,pisarz
gen-1768833933-MQEZk2YxtFG6KIFg1bWA,2026-01-19 14:45:33.827,0.020746,0.02,,0,0.000754,4895,33,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,8251,7219,Dify.AI,pisarz
gen-1768833933-2QvJHGa3UoQIOUkvR2JD,2026-01-19 14:45:33.791,0.02075,0.02,,0,0.000758,4895,40,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,8341,7218,Dify.AI,pisarz
gen-1768833933-XsOUTrAm1tK2RwkFViB1,2026-01-19 14:45:33.772,0.020738,0.02,,0,0.000745,4895,19,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,7898,7334,Dify.AI,pisarz
gen-1768833933-mRoBHFwwBP64QBRDQxHn,2026-01-19 14:45:33.757,0.020745,0.02,,0,0.000753,4895,32,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,8129,7069,Dify.AI,pisarz
gen-1768833927-vQi1PXbW7afMmkiXnFii,2026-01-19 14:45:27.970,0.022146,0.02,,0,0.002168,9099,1339,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,39832,747,Dify.AI,pisarz
gen-1768833927-Rlz3adcQX0fqkhYE75mt,2026-01-19 14:45:27.964,0.020683,0.02,,0,0.00069,4213,98,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,3276,484,Dify.AI,pisarz
gen-1768833892-WgSeaKyj9h6FXVykUED1,2026-01-19 14:44:52.277,0.020674,0.02,,0,0.000681,4317,56,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1985,475,Dify.AI,pisarz
gen-1768833891-DYLqLC9sueNYezHSZ6zd,2026-01-19 14:44:51.034,0.021003,0.02,,0,0.001013,6368,97,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,3225,809,Dify.AI,pisarz
gen-1768833889-00kSEoe6lqSPtD4KHV1M,2026-01-19 14:44:49.645,0.020497,0.02,,0,0.000502,3251,25,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,951,470,Dify.AI,pisarz
gen-1768833886-8tK2sr6a3u1iRWxVqQ6A,2026-01-19 14:44:46.399,0.020794,0.02,,0,0.000802,5094,64,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2737,613,Dify.AI,pisarz
gen-1768833886-MDlkpfdZ8SCfGtoajrti,2026-01-19 14:44:46.090,0.020726,0.02,,0,0.000733,4871,5,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,739,661,Dify.AI,pisarz
gen-1768833883-ZGdkulPePzkippcwOFfh,2026-01-19 14:44:43.969,0.020797,0.02,,0,0.000805,5094,69,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2660,705,Dify.AI,pisarz
gen-1768833883-uMbgqn3haj117tGZy8nd,2026-01-19 14:44:43.881,0.02079,0.02,,0,0.000798,5094,58,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,5243,3169,Dify.AI,pisarz
gen-1768833883-fIXcAbaeZnTGJnmQwne0,2026-01-19 14:44:43.768,0.020791,0.02,,0,0.000799,5094,59,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,5343,3235,Dify.AI,pisarz
gen-1768833883-idLUJlkYPgLZikxcw3JH,2026-01-19 14:44:43.279,0.020588,0.02,,0,0.000594,3880,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1103,687,Dify.AI,pisarz
gen-1768833883-xzLNiH5UuK32BKlc1WlT,2026-01-19 14:44:43.012,0.020619,0.02,,0,0.000625,4088,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1290,648,Dify.AI,pisarz
gen-1768833883-uNTYye8zEv8mzlU5Cv0n,2026-01-19 14:44:42.990,0.020588,0.02,,0,0.000594,3880,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1361,513,Dify.AI,pisarz
gen-1768833882-g8wXPAepNH7ui7Xz3Ixi,2026-01-19 14:44:42.676,0.020591,0.02,,0,0.000597,3900,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1031,504,Dify.AI,pisarz
gen-1768833880-GENqIQzJm3EZFusgq1bh,2026-01-19 14:44:40.507,0.020588,0.02,,0,0.000594,3880,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,965,682,Dify.AI,pisarz
gen-1768833880-DHiYjBo7m8LwapqbsQEP,2026-01-19 14:44:40.503,0.020591,0.02,,0,0.000597,3902,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1002,594,Dify.AI,pisarz
gen-1768833880-fgw5VoQGFCNhRlTahTXl,2026-01-19 14:44:40.490,0.020597,0.02,,0,0.000603,3940,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1142,746,Dify.AI,pisarz
gen-1768833880-Jaxojv5JMHVWm7JQe0XX,2026-01-19 14:44:40.483,0.020607,0.02,,0,0.000613,4005,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1331,722,Dify.AI,pisarz
gen-1768833880-LffeUurlwgwZwefdIJiW,2026-01-19 14:44:40.434,0.020591,0.02,,0,0.000597,3900,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1078,641,Dify.AI,pisarz
gen-1768833880-NWIcrul1GPwmTQKTyyJr,2026-01-19 14:44:40.382,0.020588,0.02,,0,0.000594,3880,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1182,743,Dify.AI,pisarz
gen-1768833879-E0vcGf7W0JrtUCebwZdw,2026-01-19 14:44:39.450,0.020799,0.02,,0,0.000807,5094,73,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2684,538,Dify.AI,pisarz
gen-1768833879-rbwSyHtMKseR60gJoeed,2026-01-19 14:44:39.440,0.020799,0.02,,0,0.000807,5094,72,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2687,568,Dify.AI,pisarz
gen-1768833879-kHrFrAmeLZcbCsSF8K2F,2026-01-19 14:44:39.438,0.02081,0.02,,0,0.000818,5094,91,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,3545,622,Dify.AI,pisarz
gen-1768833879-JeJ8oNFmArQuA8t0mZTq,2026-01-19 14:44:39.437,0.020793,0.02,,0,0.000801,5094,63,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2428,694,Dify.AI,pisarz
gen-1768833879-pRYzRwj5omfGyL54dTlt,2026-01-19 14:44:39.394,0.020795,0.02,,0,0.000803,5094,66,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2624,610,Dify.AI,pisarz
gen-1768833879-8YLAmMaBAxI9zxwkuarc,2026-01-19 14:44:39.380,0.020798,0.02,,0,0.000806,5094,71,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2849,683,Dify.AI,pisarz
gen-1768833877-JEeMUBUIn9OiThhV3GzM,2026-01-19 14:44:37.108,0.020745,0.02,,0,0.000753,4895,32,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1258,630,Dify.AI,pisarz
gen-1768833876-fngKznZs4TOPO5TGPFeH,2026-01-19 14:44:36.925,0.020745,0.02,,0,0.000753,4895,32,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1090,497,Dify.AI,pisarz
gen-1768833876-5C9e5hytyW2P1fU0glm2,2026-01-19 14:44:36.702,0.020745,0.02,,0,0.000752,4895,31,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1485,593,Dify.AI,pisarz
gen-1768833876-Bdh1R1WyzOEq4LO4DEZS,2026-01-19 14:44:36.673,0.020753,0.02,,0,0.00076,4895,44,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1469,617,Dify.AI,pisarz
gen-1768833874-5hMLsWPB7h992A6ge37p,2026-01-19 14:44:33.997,0.020745,0.02,,0,0.000752,4895,31,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1467,674,Dify.AI,pisarz
gen-1768833874-bVrdgpFR7xccnoUfMO4v,2026-01-19 14:44:33.993,0.020738,0.02,,0,0.000745,4895,19,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1205,706,Dify.AI,pisarz
gen-1768833874-Tg2TlhZTegyHGFeemTwG,2026-01-19 14:44:33.993,0.020738,0.02,,0,0.000745,4895,19,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1303,821,Dify.AI,pisarz
gen-1768833873-VXoVtZhx7ic9ZhylhgkF,2026-01-19 14:44:33.950,0.020753,0.02,,0,0.000761,4895,45,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1241,577,Dify.AI,pisarz
gen-1768833873-Os0jv8SWRF6zhK5BZ8cW,2026-01-19 14:44:33.936,0.020745,0.02,,0,0.000753,4895,32,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1659,739,Dify.AI,pisarz
gen-1768833873-9DROuY4NFbidWyT7HTdw,2026-01-19 14:44:33.933,0.020745,0.02,,0,0.000753,4895,32,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1363,687,Dify.AI,pisarz
gen-1768833869-VpOoakMIXTsPSVeBwjHu,2026-01-19 14:44:29.258,0.020683,0.02,,0,0.00069,4213,98,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,3012,490,Dify.AI,pisarz
gen-1768833869-WkxXxKnDPkJz5GYosqo5,2026-01-19 14:44:29.250,0.021131,0.02,-0.000316,0,0.001142,8643,272,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,7158,622,Dify.AI,pisarz
gen-1768833629-dIyukskMIv40vayu848w,2026-01-19 14:40:29.600,0.020783,0.02,,0,0.000791,5228,12,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9d69f425-145a-4c3f-a4ef-21701902ccb4,stop,stop,1502,1191,Dify.AI,pisarz
gen-1768833626-NxJE1xgHV4eZsss5ae54,2026-01-19 14:40:26.414,0.021079,0.02,,0,0.001089,7050,54,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9d69f425-145a-4c3f-a4ef-21701902ccb4,stop,stop,1949,603,Dify.AI,pisarz
gen-1768833625-TdikINOtNrgKs0vdCbxG,2026-01-19 14:40:25.958,0.020962,0.02,,0,0.000972,6108,94,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9d69f425-145a-4c3f-a4ef-21701902ccb4,stop,stop,2393,699,Dify.AI,pisarz
gen-1768833621-pVXMBhnpAHAqyxRdbd3B,2026-01-19 14:40:21.706,0.020884,0.02,,0,0.000893,5785,43,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9d69f425-145a-4c3f-a4ef-21701902ccb4,stop,stop,1732,814,Dify.AI,pisarz
gen-1768833618-xguouuI6dlPLs688wdQF,2026-01-19 14:40:18.929,0.020588,0.02,,0,0.000594,3880,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9d69f425-145a-4c3f-a4ef-21701902ccb4,stop,stop,1224,693,Dify.AI,pisarz
gen-1768833618-xmqrPinQQvyoIQ0VimAr,2026-01-19 14:40:18.756,0.020588,0.02,,0,0.000594,3880,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9d69f425-145a-4c3f-a4ef-21701902ccb4,stop,stop,1176,687,Dify.AI,pisarz
gen-1768833618-FfkfYVm9eWG4SrRR0fxo,2026-01-19 14:40:18.343,0.020583,0.02,,0,0.000589,3880,12,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9d69f425-145a-4c3f-a4ef-21701902ccb4,stop,stop,1176,986,Dify.AI,pisarz
gen-1768833616-v5YcMmnZnFIZ0KdWsyj8,2026-01-19 14:40:16.217,0.020588,0.02,,0,0.000594,3880,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9d69f425-145a-4c3f-a4ef-21701902ccb4,stop,stop,1124,683,Dify.AI,pisarz
gen-1768833616-wMPa7vP3LF2msZ3HK9y4,2026-01-19 14:40:16.204,0.020602,0.02,,0,0.000608,3972,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9d69f425-145a-4c3f-a4ef-21701902ccb4,stop,stop,1105,664,Dify.AI,pisarz
gen-1768833616-maqtPOXol5PdyD7zAr9a,2026-01-19 14:40:16.202,0.020597,0.02,,0,0.000603,3940,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9d69f425-145a-4c3f-a4ef-21701902ccb4,stop,stop,1163,640,Dify.AI,pisarz
